geocode,total,owned_loan,owned_clear,rented
37097061502,3167.966225004191,2246.975436366673,451.99539431882397,468.99539431869397
37097061503,3434.99999999995,2291.999999999998,502.999999999982,639.99999999997
37097061601,1631,838,158,635
37097061603,3371.999999999768,1545.999999999776,320.999999999982,1505.00000000001
37097061604,922.52945070064,578.513743660333,136.007853520147,208.00785352016
37097061605,1450.470549299385,958.486256339713,159.992146479836,331.992146479836
37099940200,2100.000000000003,857.000000000001,598.000000000005,644.999999999997
37099950200,1635.8970863361371,792.584754993793,546.151045836676,297.161285505668
37099950300,4619.000000000576,1871.0000000002979,1407.000000000196,1341.000000000082
37099950400,3835.000000000527,1510.000000000248,1000.000000000151,1325.000000000128
37099950500,5190.387149687598,2661.157104221095,1570.115022733286,959.115022733217
37099950600,6251.612850312897,1842.84289577907,1166.884977266797,3241.88497726703
37099950700,2584.999876687756,977.999999999939,954.999876687847,651.99999999997
37099950800,1696.528043872412,693.139488042032,634.944311170587,368.444244659793
37099950900,2025.117114084033,1022.674800719014,713.453897240838,288.988416124181
37101040101,1973.922438745877,914.986043381045,410.992706659786,647.943688705046
37101040102,1700,866,384,450
37101040103,1634,1003,292,339
37101040204,2045.446418270762,1238.063641375589,418.063645229766,389.319131665407
37101040205,3588.952938162792,2448.9713037578,597.987947578276,541.993686826716
37101040206,3312,1806,883,623
37101040207,4737.554368194282,4045.0185090888917,390.181897127396,302.353961977994
37101040208,2195,1883,165,147
37101040209,3325.999999998901,2491.999999999187,282.99999999997,550.999999999744
37101040210,1709.445631803045,1453.98149090881,117.818102872355,137.64603802188
37101040301,1779.999999999854,748.999999999948,394.999999999968,635.999999999938
37101040303,800,318,149,333
37101040304,1131,772,190,169
37101040400,3241.000000000005,1714.000000000002,670.000000000004,856.999999999999
37101040501,3493.056225568529,1728.022001309422,735.029335079231,1030.004889179876
37101040502,1667.927783864381,935.971546356485,334.966316608683,396.989920899213
37101040600,1725.547392716552,813.733760421495,429.866880210755,481.946752084302
37101040700,1653.452607283447,848.266239578496,250.13311978925,555.053247915701
37101040800,1995,933,470,592
