geocode,total,owned_loan,owned_clear,rented
37047930600,503.000000000002,1026,301,345
37047930700,624.000000000021,1946.000000000045,523.000000000024,566.00000000001
37047930800,501.56064472765,901.476690609268,392.3727477253,188.051971441984
37047930900,813.049045101728,2249.01751610776,605,249
37047931000,984.999999999959,1111.9999999999561,371.999999999976,277.999999999986
37047931100,660.277993676331,253.333905329055,54.020236686626,32.060710059829
37047931201,813.023615650883,1088.001746272314,229.000970151275,274
37047931202,283.459744279879,1015.666094670968,394.979763313392,246.939289940176
37047931301,362.120666972379,544.204171780594,239.999999999995,182.204171780605
37047931302,486.143257649716,72.367494302,31,21.795828219388
37049960101,591,170,106,13
37049960102,1096.042473832518,374.999999999946,96,66
37049960201,561.628715191009,931.860091557788,355,158.914500396426
37049960202,705.253312939776,1140.51149971202,416.79450187777,339.298266075184
37049960301,367,1134,564,248
37049960302,405.998198155559,1168.580491836838,398.207125458396,433.124455459479
37049960401,842.999999999985,752.999999999992,332.999999999987,79
37049960402,427.073895956406,1462.699159282696,779.617569103891,262.97001708803697
37049960403,471.926104043594,90.300840717304,45.382430896109,8.029982911963
37049960404,547.619782984672,219.977634293216,108,15
37049960501,1054,1416,490,85
37049960502,725.000000000042,1425.000000000153,398.000000000073,115.000000000022
37049960600,1083.000000000055,1556.000000000076,647.000000000047,186.000000000011
37049960700,459,253,51,7
37049960800,260,2357,288,223
37049960900,459,916,88,51
37049961002,861,393,152,67
37049961003,676.000000000036,459.99999999998,295.999999999993,62
37049961004,437.000000000001,583,298,93
37049961101,780.99999999983,544.999999999941,306.999999999985,38
37049961102,928,616.574997876222,299.880554218362,47.186110560502
37049961201,3091,500,2,0
37049961202,560,123,0,0
37049961301,824,492,244,65
37049961302,1697,1715,584,49
37049961303,415.997894015427,1426.965100826826,530.990874066823,595.979943003885
37051000200,143,1141,282,85
37051000500,532,708,143,31
37051000600,1102,1577,289,97
37051000701,752,627,235,23
37051000702,355,450,96,62
37051000800,684,738,64,32
37051000900,1332,1055,182,10
37051001000,113.000000000076,2171.000000000275,321.000000000037,204.000000000009
